"Tract","pop_non_hispanic_black","vehicle_none","family_type_single","family_type_female_householder","over_25_less_than_hs_graduate","below_poverty_line","public_assistance","over_16_unemployed","housing_rental","males_occ_professional","males_occ_management","fem_occ_professional","fem_occ_management","num_occupants_crowded","phone_service"
"37101040100",825,246,507,295,620,1,22,308,2149,37,0,17,0,91261,3653763
"37101040201",1507,37,532,433,1085,0,32,360,2037,75,0,66,0,91261,3653763
"37101040202",656,149,234,192,943,0,9,285,1340,11,0,26,0,91261,3653763
"37101040203",812,59,883,540,861,0,41,744,1544,196,0,67,0,91261,3653763
"37101040301",652,207,427,357,737,593,64,225,2240,8,0,0,0,91261,3653763
"37101040302",1505,201,419,292,1169,342,71,489,2384,119,0,6,0,91261,3653763
"37101040400",448,65,356,252,604,110,64,193,1509,38,0,8,0,91261,3653763
"37101040500",543,114,453,398,942,12,73,596,2546,17,0,13,0,91261,3653763
"37101040600",926,121,365,232,595,48,6,269,1755,0,0,0,0,91261,3653763
"37101040700",912,182,202,120,648,51,49,189,1208,18,0,5,0,91261,3653763
"37101040800",889,90,387,327,539,167,42,228,1844,70,0,60,0,91261,3653763
"37101040901",2277,66,666,516,1250,7,93,563,2679,105,0,124,0,91261,3653763
"37101040902",1741,263,597,461,963,0,25,255,2439,41,0,14,0,91261,3653763
"37101041001",2369,66,606,357,667,101,101,566,2146,83,0,56,0,91261,3653763
"37101041002",1348,36,529,457,400,72,0,223,3198,144,0,136,0,91261,3653763
"37101041101",1337,160,567,357,334,0,0,274,1634,115,0,13,19,91261,3653763
"37101041102",1398,27,607,445,566,0,59,319,2250,160,0,92,0,91261,3653763
"37101041103",1715,25,415,306,164,0,22,438,1749,34,0,76,0,91261,3653763
"37101041201",470,79,228,185,619,70,32,97,1860,24,0,28,0,91261,3653763
"37101041202",408,176,256,174,1033,238,98,418,2509,0,0,18,0,91261,3653763
"37101041300",837,100,386,251,832,66,108,230,1355,49,0,7,0,91261,3653763
"37101041400",978,175,541,439,970,771,26,413,3104,31,0,49,0,91261,3653763
"37101041501",423,75,304,256,379,0,87,202,2130,16,0,43,0,91261,3653763
"37101041502",749,57,377,241,446,0,28,311,990,46,0,204,0,91261,3653763
"37101041503",192,126,334,231,969,3,46,573,2545,108,0,98,0,91261,3653763
"37061090100",388,169,577,445,2117,1378,14,445,2862,0,0,0,0,91261,3653763
"37061090200",896,127,280,191,819,436,27,184,1365,0,0,2,0,91261,3653763
"37061090300",2497,448,603,375,981,256,40,279,2574,8,0,2,0,91261,3653763
"37061090400",3345,114,524,450,1119,264,36,419,2201,0,0,0,0,91261,3653763
"37061090501",382,242,344,129,802,266,21,232,1542,17,0,36,0,91261,3653763
"37061090502",1283,144,349,336,667,21,76,265,998,0,0,0,0,91261,3653763
"37061090600",616,133,245,150,595,0,9,167,873,0,0,32,0,91261,3653763
"37061090701",1379,184,305,204,783,332,78,351,1711,26,0,0,0,91261,3653763
"37061090702",1640,260,504,303,1681,195,72,458,2570,2,0,17,0,91261,3653763
"37061090801",1206,45,275,205,602,466,42,180,1451,9,0,2,0,91261,3653763
"37061090802",1441,95,489,262,1101,504,50,333,2014,0,0,0,0,91261,3653763
"37105030101",542,165,386,318,344,0,60,183,2354,15,0,27,34,91261,3653763
"37105030102",315,18,189,160,131,0,18,160,1042,157,0,27,0,91261,3653763
"37105030200",900,297,329,232,1187,315,19,324,3003,0,0,0,0,91261,3653763
"37105030300",2192,281,382,290,589,33,18,283,1587,0,0,0,0,91261,3653763
"37105030401",1477,103,460,237,874,572,72,385,2287,0,0,15,0,91261,3653763
"37105030402",1884,237,603,484,1205,45,36,407,2513,51,0,0,0,91261,3653763
"37105030501",163,32,141,116,231,0,17,134,860,34,0,7,0,91261,3653763
"37105030502",383,5,171,106,514,62,6,144,751,0,0,0,0,91261,3653763
"37105030503",1010,121,502,453,792,521,51,290,1727,71,0,36,0,91261,3653763
"37105030601",278,33,137,97,82,0,0,152,233,36,10,0,0,91261,3653763
"37105030602",827,73,234,200,390,57,25,266,1201,8,0,42,0,91261,3653763
"37105030701",1102,77,277,163,368,28,46,277,1839,21,0,0,0,91261,3653763
"37105030702",309,63,235,175,493,118,10,212,864,0,0,31,0,91261,3653763
"37195000100",2067,273,339,244,585,298,11,362,1775,0,0,0,0,91261,3653763
"37195000200",795,104,66,63,289,0,64,99,670,0,0,0,0,91261,3653763
"37195000300",2104,125,338,292,830,229,28,223,2314,0,0,5,0,91261,3653763
"37195000400",3592,592,1058,743,1295,114,29,504,3752,32,0,27,0,91261,3653763
"37195000501",214,20,176,150,106,0,0,102,360,34,0,10,0,91261,3653763
"37195000502",1957,0,393,321,331,0,0,278,1903,18,0,16,0,91261,3653763
"37195000600",2720,190,681,582,719,0,115,307,3102,14,0,0,0,91261,3653763
"37195000700",3768,607,756,516,1316,393,81,487,3279,0,0,0,0,91261,3653763
"37195000801",1447,244,362,330,465,125,27,178,1267,0,0,5,0,91261,3653763
"37195000802",2003,249,513,416,628,306,70,348,2308,0,0,0,0,91261,3653763
"37195000900",621,34,323,210,506,30,15,232,1218,0,0,0,0,91261,3653763
"37195001000",808,61,79,53,312,9,21,132,592,0,0,5,0,91261,3653763
"37195001100",689,27,181,137,177,0,0,82,394,0,0,26,0,91261,3653763
"37195001200",1580,81,343,220,717,380,23,292,751,0,0,9,0,91261,3653763
"37195001300",1817,123,380,324,852,9,30,363,1342,9,0,20,0,91261,3653763
"37195001400",2759,63,674,506,623,632,11,356,3989,47,0,25,15,91261,3653763
"37195001500",856,69,326,179,648,76,0,118,1323,0,0,11,0,91261,3653763
"37195001600",649,64,219,178,338,23,16,33,811,31,0,24,0,91261,3653763
"37195001700",835,18,396,265,661,228,24,290,1518,4,0,10,0,91261,3653763
"37081010100",1101,120,235,202,425,0,49,98,1150,0,0,0,0,91261,3653763
"37081010200",1748,427,609,518,555,126,97,127,3316,63,0,47,0,91261,3653763
"37081010300",901,159,259,230,653,13,26,109,1462,0,0,0,0,91261,3653763
"37081010401",13,45,88,52,55,62,4,46,578,34,0,0,0,91261,3653763
"37081010403",199,25,100,90,65,1,17,58,530,76,0,39,0,91261,3653763
"37081010404",156,0,86,65,9,0,0,38,147,38,0,20,0,91261,3653763
"37081010500",122,106,116,83,36,0,14,86,639,59,0,23,0,91261,3653763
"37081010601",380,21,168,115,160,0,7,132,1431,56,0,44,0,91261,3653763
"37081010602",420,94,105,90,23,0,41,193,2922,11,0,8,0,91261,3653763
"37081010701",58,71,38,31,98,0,8,101,856,47,0,50,0,91261,3653763
"37081010702",1303,55,9,9,9,0,17,432,756,8,0,19,0,91261,3653763
"37081010800",785,235,35,30,334,0,53,99,1100,53,0,16,0,91261,3653763
"37081010900",987,207,56,56,107,0,61,53,1536,0,0,15,0,91261,3653763
"37081011000",3533,109,249,144,159,0,60,347,893,0,0,0,0,91261,3653763
"37081011101",3894,366,778,652,642,42,402,462,2694,21,9,20,0,91261,3653763
"37081011102",2912,202,410,335,391,0,119,276,1533,7,0,0,0,91261,3653763
"37081011200",3690,322,636,494,507,0,207,506,3373,0,0,0,0,91261,3653763
"37081011300",2593,155,390,320,360,0,186,386,1605,0,0,0,19,91261,3653763
"37081011400",4269,684,1120,946,831,8,619,599,3754,0,0,10,0,91261,3653763
"37081011500",1033,135,260,183,227,0,152,192,1562,30,19,20,0,91261,3653763
"37081011601",1010,148,254,182,379,0,28,115,1291,43,0,10,0,91261,3653763
"37081011602",1204,84,349,118,520,175,61,166,1575,0,0,4,0,91261,3653763
"37081011904",2908,122,687,549,550,60,122,231,2767,7,0,16,0,91261,3653763
"37081011905",2646,333,673,600,671,223,111,403,2219,42,0,12,0,91261,3653763
"37081012503",514,37,271,175,253,0,0,144,1427,92,0,44,0,91261,3653763
"37081012504",1607,31,222,163,290,93,17,163,2596,30,0,8,0,91261,3653763
"37081012505",87,63,123,81,46,0,0,168,204,102,0,65,0,91261,3653763
"37081012508",147,58,143,114,157,0,0,108,923,37,0,64,9,91261,3653763
"37081012509",102,0,100,83,83,16,0,62,52,31,0,13,0,91261,3653763
"37081012510",134,9,121,61,68,0,16,67,135,112,0,91,9,91261,3653763
"37081012511",173,16,152,127,55,0,14,75,112,123,0,60,0,91261,3653763
"37081012601",1792,491,562,482,849,13,55,302,4595,42,0,64,0,91261,3653763
"37081012604",2898,239,539,407,724,0,147,280,2380,39,0,0,0,91261,3653763
"37081012607",601,5,142,95,83,0,15,83,273,19,0,16,0,91261,3653763
"37081012608",1056,153,232,179,420,101,75,211,2265,17,0,0,0,91261,3653763
"37081012609",3161,491,725,372,976,2,59,293,4418,0,0,46,0,91261,3653763
"37081012610",1224,29,326,256,359,16,18,159,903,14,0,9,0,91261,3653763
"37081012611",1699,64,454,366,514,29,176,286,1983,17,0,17,0,91261,3653763
"37081012612",4659,167,764,657,455,0,262,379,3502,36,0,61,0,91261,3653763
"37081012617",1903,110,365,257,361,0,41,205,1887,11,0,21,0,91261,3653763
"37081012703",1759,352,317,268,311,0,74,216,2283,97,0,39,0,91261,3653763
"37081012704",1695,195,450,283,602,252,72,186,1930,0,0,6,0,91261,3653763
"37081012705",3659,267,600,490,497,88,102,374,1768,0,0,6,0,91261,3653763
"37081012706",2768,332,542,439,487,21,68,196,2064,0,0,6,0,91261,3653763
"37081012707",1812,166,337,234,452,262,73,232,1531,0,0,0,0,91261,3653763
"37081012803",4524,56,524,489,556,0,16,303,1810,17,0,16,0,91261,3653763
"37081012804",3208,73,522,395,396,0,58,270,1885,34,0,31,0,91261,3653763
"37081012805",2104,59,199,177,220,12,0,121,889,54,0,0,14,91261,3653763
"37081013601",1243,53,207,157,231,0,19,237,818,0,0,0,0,91261,3653763
"37081013602",1534,175,397,340,630,218,28,299,2346,13,0,22,0,91261,3653763
"37081013700",432,220,201,146,236,0,43,204,1093,50,0,51,0,91261,3653763
"37081013800",3074,396,776,725,1058,46,89,371,2762,0,0,0,0,91261,3653763
"37081013900",3377,688,720,658,809,208,74,495,3185,7,0,20,0,91261,3653763
"37081014000",907,211,396,273,901,124,42,256,2298,0,0,0,14,91261,3653763
"37081014200",2293,131,611,558,539,69,63,590,2314,0,0,22,0,91261,3653763
"37081014300",1514,417,455,420,548,17,73,249,2168,0,0,16,0,91261,3653763
"37081014406",1749,63,217,207,411,0,46,149,439,0,0,0,0,91261,3653763
"37081014407",1063,58,417,351,430,0,63,443,2327,42,0,131,0,91261,3653763
"37081014408",1147,133,300,187,321,49,31,257,1628,5,0,0,0,91261,3653763
"37081014409",454,122,284,223,244,0,0,201,1180,5,0,8,0,91261,3653763
"37081014410",1310,129,356,316,306,97,67,295,2257,85,0,19,0,91261,3653763
"37081014411",3006,187,659,551,305,35,42,255,2749,36,0,10,0,91261,3653763
"37081014412",507,87,127,100,133,0,21,112,969,31,9,30,0,91261,3653763
"37081014501",238,115,191,151,335,56,21,104,1078,0,0,0,0,91261,3653763
"37081014502",1448,177,614,440,658,0,58,323,2459,41,0,18,0,91261,3653763
"37081014503",1791,168,505,427,690,86,67,374,2097,7,0,8,0,91261,3653763
"37081015100",701,45,241,136,492,0,24,165,662,31,0,15,0,91261,3653763
"37081015200",2093,76,622,423,704,0,64,361,2399,54,0,39,0,91261,3653763
"37081015300",2927,6,431,358,544,24,55,335,1216,78,0,45,0,91261,3653763
"37081015401",1934,40,415,263,383,98,0,184,591,18,0,13,0,91261,3653763
"37081015402",2983,328,880,660,1052,675,77,447,2884,0,0,13,0,91261,3653763
"37081015500",4354,153,649,583,444,0,139,331,2881,21,0,119,0,91261,3653763
"37081015600",967,46,565,330,285,425,26,507,1050,217,13,44,0,91261,3653763
"37081015703",1357,15,584,537,219,0,96,279,2369,80,0,111,0,91261,3653763
"37081015704",1399,108,429,354,159,0,44,66,2471,169,0,126,0,91261,3653763
"37081015705",691,77,286,253,195,0,50,118,1974,12,0,7,0,91261,3653763
"37081015706",1533,31,197,146,124,0,19,192,369,65,0,85,0,91261,3653763
"37081015707",1097,192,489,263,173,0,92,224,1598,69,0,51,0,91261,3653763
"37081015800",281,96,318,240,289,0,10,294,705,151,0,71,0,91261,3653763
"37081015901",278,52,252,234,324,368,37,232,1194,51,12,55,0,91261,3653763
"37081015902",288,36,135,44,118,0,0,10,189,72,0,36,0,91261,3653763
"37081016003",303,0,128,119,139,0,0,121,659,151,20,4,0,91261,3653763
"37081016005",198,33,47,15,87,0,0,66,323,61,0,8,0,91261,3653763
"37081016006",969,43,345,279,111,0,8,195,1498,35,0,26,0,91261,3653763
"37081016007",814,40,263,241,59,0,40,353,2504,66,26,67,0,91261,3653763
"37081016008",382,58,265,196,169,0,0,312,1234,78,0,40,0,91261,3653763
"37081016009",415,10,216,126,114,39,15,135,124,46,13,50,0,91261,3653763
"37081016010",306,43,117,14,391,0,13,107,1667,52,0,0,0,91261,3653763
"37081016011",2162,91,559,390,269,0,20,402,3950,61,0,61,0,91261,3653763
"37081016101",850,169,101,46,188,27,23,216,1155,73,0,41,0,91261,3653763
"37081016102",1734,125,450,376,137,0,67,107,2610,36,0,8,0,91261,3653763
"37081016103",1618,52,540,503,303,0,38,251,2935,24,0,5,0,91261,3653763
"37081016201",125,46,232,139,147,0,17,157,373,159,8,72,0,91261,3653763
"37081016203",468,191,50,42,262,0,13,244,731,99,0,36,0,91261,3653763
"37081016204",303,26,100,60,67,0,9,58,93,70,0,32,0,91261,3653763
"37081016205",663,123,181,150,177,0,0,160,1148,63,0,74,0,91261,3653763
"37081016303",562,57,179,83,73,0,11,110,495,81,0,70,0,91261,3653763
"37081016304",303,0,84,84,89,56,0,173,256,123,0,105,0,91261,3653763
"37081016305",419,8,161,114,148,0,0,169,568,88,0,15,0,91261,3653763
"37081016306",1280,100,391,279,196,0,26,243,1537,147,0,166,0,91261,3653763
"37081016405",952,78,176,141,42,0,9,111,840,0,0,35,45,91261,3653763
"37081016406",977,102,270,129,72,0,7,81,1871,80,0,54,0,91261,3653763
"37081016407",817,33,160,106,143,0,19,100,1438,149,0,70,0,91261,3653763
"37081016408",178,0,50,50,40,0,0,64,78,38,0,35,0,91261,3653763
"37081016409",401,26,114,86,55,0,0,113,390,79,0,6,0,91261,3653763
"37081016410",2543,93,548,337,354,0,73,456,1816,12,0,26,0,91261,3653763
"37081016502",890,111,269,218,131,0,23,262,1330,194,0,129,0,91261,3653763
"37081016503",1574,41,265,198,21,0,0,240,3096,59,0,74,35,91261,3653763
"37081016505",1632,33,448,331,29,0,50,182,2805,75,0,0,0,91261,3653763
"37081016506",951,0,321,219,214,0,45,193,957,87,0,57,0,91261,3653763
"37081016600",80,48,89,80,402,0,24,47,407,0,0,0,0,91261,3653763
"37081016701",2612,91,502,401,462,0,36,227,2025,0,0,0,0,91261,3653763
"37081016702",2,105,161,130,387,2,10,151,611,14,0,21,0,91261,3653763
"37081016800",1889,180,458,408,569,3,91,466,2036,37,0,26,0,91261,3653763
"37081016900",180,28,280,186,455,0,37,186,668,65,11,30,0,91261,3653763
"37081017000",132,73,171,162,321,0,6,129,658,76,0,34,7,91261,3653763
"37081017100",709,0,308,191,269,0,0,348,547,97,0,109,14,91261,3653763
"37081017200",1679,54,526,459,295,0,0,173,1054,98,0,64,0,91261,3653763
"37081980100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37169070100",251,214,398,319,1342,9,43,312,852,21,0,0,0,91261,3653763
"37169070200",46,46,225,163,541,0,46,200,599,0,0,55,0,91261,3653763
"37169070300",157,115,243,129,854,0,19,283,832,37,0,6,0,91261,3653763
"37169070400",13,84,439,367,623,0,26,273,1143,0,0,30,0,91261,3653763
"37169070501",161,126,546,361,907,0,39,294,1665,23,0,10,0,91261,3653763
"37169070503",134,99,390,298,558,0,92,227,590,39,0,9,0,91261,3653763
"37169070504",1,57,122,103,308,0,0,150,366,11,0,29,0,91261,3653763
"37169070600",25,37,277,223,443,0,23,192,808,35,0,0,0,91261,3653763
"37169070700",1029,120,453,311,943,0,33,308,1879,14,0,23,0,91261,3653763
"37175960100",131,171,345,238,372,52,10,154,1444,0,0,0,0,91261,3653763
"37175960200",669,129,322,219,308,25,73,166,1874,16,0,18,0,91261,3653763
"37175960300",295,147,312,312,749,0,21,268,1695,52,0,32,0,91261,3653763
"37175960401",41,100,134,96,92,0,0,86,325,0,0,18,0,91261,3653763
"37175960402",36,17,79,57,183,0,89,122,240,0,0,14,0,91261,3653763
"37175960500",8,173,240,191,819,36,92,250,1172,10,0,42,0,91261,3653763
"37175960600",18,66,101,82,213,0,0,198,314,16,0,14,0,91261,3653763
"37113970100",0,126,120,66,268,26,0,79,1002,0,0,15,0,91261,3653763
"37113970200",46,57,287,251,397,8,0,194,992,8,0,6,0,91261,3653763
"37113970301",9,162,219,139,652,284,45,151,1552,26,0,9,0,91261,3653763
"37113970302",8,96,293,236,432,0,14,212,1476,46,0,27,0,91261,3653763
"37113970400",0,149,232,156,538,345,128,193,1217,17,0,0,0,91261,3653763
"37113970501",24,41,8,8,37,0,16,0,197,40,0,3,0,91261,3653763
"37113970502",8,27,95,84,152,0,28,41,606,45,0,0,0,91261,3653763
"37113970600",0,99,489,326,415,0,37,259,1329,10,0,46,0,91261,3653763
"37113970700",71,218,367,253,732,0,62,218,1404,25,0,44,0,91261,3653763
"37027030100",1216,270,418,354,802,368,51,388,2317,36,0,28,0,91261,3653763
"37027030200",621,140,565,467,1449,0,98,481,1944,13,0,0,0,91261,3653763
"37027030300",690,87,185,119,716,0,32,211,984,0,0,16,0,91261,3653763
"37027030400",241,82,394,293,1003,0,26,540,1806,0,0,20,0,91261,3653763
"37027030500",262,126,254,238,565,0,28,180,574,11,0,14,0,91261,3653763
"37027030600",7,23,272,174,738,0,32,251,1129,0,0,10,0,91261,3653763
"37027030700",0,26,319,206,959,0,40,360,1940,0,0,0,0,91261,3653763
"37027030800",326,191,465,326,1636,88,68,343,1876,0,0,23,0,91261,3653763
"37027030900",244,68,367,327,775,0,28,369,1612,45,0,0,0,91261,3653763
"37027031000",22,76,102,61,533,0,0,171,696,38,0,0,0,91261,3653763
"37027031100",60,49,158,79,668,0,29,236,667,0,0,19,0,91261,3653763
"37027031201",6,92,305,200,803,0,37,341,1520,0,0,2,0,91261,3653763
"37027031202",125,138,193,156,570,0,29,234,908,7,0,0,0,91261,3653763
"37027031300",7,85,407,297,778,0,15,408,1639,53,0,53,0,91261,3653763
"37027031401",57,53,251,159,674,217,20,197,1604,14,0,10,0,91261,3653763
"37027031402",20,48,215,155,771,95,21,420,1196,68,0,0,0,91261,3653763
"37027031403",9,31,166,123,388,0,9,83,737,0,0,12,0,91261,3653763
"37065020200",4829,685,853,724,995,0,99,539,3696,0,0,0,0,91261,3653763
"37065020300",4667,154,778,646,554,72,83,499,2561,0,0,0,0,91261,3653763
"37065020400",4107,382,756,626,418,0,35,555,1679,0,0,0,0,91261,3653763
"37065020600",1965,26,218,189,726,72,48,321,653,0,0,0,0,91261,3653763
"37065020700",1241,55,178,115,318,0,0,95,636,0,0,0,0,91261,3653763
"37065020800",2126,58,289,207,591,0,67,303,901,9,0,0,0,91261,3653763
"37065020900",2899,144,406,327,432,0,25,281,1057,0,0,22,0,91261,3653763
"37065021000",2026,174,351,346,363,0,30,220,1852,54,0,27,0,91261,3653763
"37065021100",1468,166,319,230,941,179,0,315,1211,11,0,0,0,91261,3653763
"37065021200",2128,291,528,465,897,0,94,249,2098,16,0,31,0,91261,3653763
"37065021300",1528,38,418,341,688,257,37,431,1103,38,0,18,0,91261,3653763
"37065021400",729,56,324,266,549,0,43,194,865,0,0,12,0,91261,3653763
"37065021500",1358,109,356,247,536,0,28,259,1301,14,0,7,0,91261,3653763
"37065021600",584,121,129,113,372,0,0,158,819,0,0,5,0,91261,3653763
"37011930100",153,44,114,57,242,0,8,144,865,13,0,0,0,91261,3653763
"37011930200",24,59,153,116,285,83,9,230,706,2,0,9,0,91261,3653763
"37011930301",37,75,164,75,497,4,11,138,745,66,0,0,0,91261,3653763
"37011930302",0,108,163,122,646,14,22,58,602,0,0,0,0,91261,3653763
"37011930400",554,70,220,181,819,96,28,95,599,5,0,30,0,91261,3653763
"37121950100",0,83,168,42,422,0,18,185,322,0,0,0,0,91261,3653763
"37121950200",16,135,156,149,467,5,46,187,733,2,0,0,0,91261,3653763
"37121950300",88,202,392,294,823,97,84,211,1264,10,0,0,0,91261,3653763
"37121950400",19,40,210,135,403,76,50,127,805,30,0,16,0,91261,3653763
"37009970200",6,176,282,201,590,0,63,202,498,18,0,0,0,91261,3653763
"37009970300",4,92,180,123,536,0,0,63,331,0,0,0,0,91261,3653763
"37009970400",15,217,343,294,712,0,50,200,1210,26,0,4,0,91261,3653763
"37009970500",102,144,547,384,1086,279,39,352,2212,18,0,0,0,91261,3653763
"37009970700",13,60,208,126,414,2,33,221,1076,0,0,14,0,91261,3653763
"37009970800",36,68,266,170,549,300,64,169,1359,18,0,21,0,91261,3653763
"37071030101",303,36,244,201,281,0,33,127,678,56,0,86,0,91261,3653763
"37071030102",706,157,171,129,461,19,75,323,615,15,0,14,0,91261,3653763
"37071030203",58,55,78,55,404,0,15,119,364,22,0,7,0,91261,3653763
"37071030204",477,34,105,85,281,51,22,145,325,51,0,28,0,91261,3653763
"37071030205",25,75,149,94,469,0,17,127,707,0,0,0,0,91261,3653763
"37071030301",52,52,263,154,559,44,27,64,545,0,0,8,0,91261,3653763
"37071030302",19,34,239,218,371,0,0,202,1364,16,0,25,0,91261,3653763
"37071030401",33,73,274,208,353,0,20,250,632,38,0,2,0,91261,3653763
"37071030402",457,80,192,159,429,0,30,190,983,11,9,22,0,91261,3653763
"37071030501",21,83,268,195,278,0,12,156,579,4,0,0,0,91261,3653763
"37071030502",424,26,223,170,580,0,21,233,975,72,0,0,0,91261,3653763
"37071030601",143,32,252,146,339,0,18,290,746,38,0,7,0,91261,3653763
"37071030602",210,23,106,87,301,0,5,125,523,15,0,0,0,91261,3653763
"37071030700",575,67,212,171,306,0,6,146,907,20,0,9,0,91261,3653763
"37071030801",37,23,90,70,177,0,0,71,138,0,0,0,0,91261,3653763
"37071030802",450,116,441,363,916,191,29,397,1513,10,0,20,0,91261,3653763
"37071030901",200,139,267,172,226,0,24,234,858,20,0,48,0,91261,3653763
"37071030902",1021,150,377,283,689,0,33,212,1357,0,0,19,0,91261,3653763
"37071031001",7,0,264,170,539,40,18,132,775,8,0,12,0,91261,3653763
"37071031003",51,19,118,34,454,0,47,205,450,76,0,27,0,91261,3653763
"37071031004",51,37,118,99,392,0,40,50,528,22,0,0,0,91261,3653763
"37071031101",792,93,261,233,167,0,8,128,849,9,0,30,0,91261,3653763
"37071031102",300,135,258,223,268,42,47,169,1138,0,0,0,0,91261,3653763
"37071031201",268,21,274,211,327,91,42,163,1096,29,0,10,0,91261,3653763
"37071031202",468,111,216,149,325,0,6,187,1044,0,0,0,0,91261,3653763
"37071031301",630,76,284,182,586,0,41,204,994,38,0,8,0,91261,3653763
"37071031302",422,84,515,364,698,250,68,342,1812,42,0,0,10,91261,3653763
"37071031401",652,120,379,264,339,149,22,120,1678,0,0,0,0,91261,3653763
"37071031402",140,13,146,129,302,0,30,182,679,30,0,0,0,91261,3653763
"37071031500",1132,210,418,267,853,313,50,230,2361,0,0,0,0,91261,3653763
"37071031600",871,88,355,289,320,0,111,376,1376,28,0,0,0,91261,3653763
"37071031701",91,25,146,98,585,46,8,121,204,0,0,12,0,91261,3653763
"37071031703",439,38,172,71,313,0,0,118,643,7,0,35,0,91261,3653763
"37071031704",243,25,269,203,700,190,50,378,1369,24,0,6,0,91261,3653763
"37071031800",1883,150,535,407,654,177,55,309,2174,0,0,0,0,91261,3653763
"37071031900",1835,184,359,297,576,0,33,172,1837,14,0,0,0,91261,3653763
"37071032000",1365,139,347,308,552,0,42,350,1164,0,0,4,0,91261,3653763
"37071032100",865,115,284,274,528,91,0,347,1477,28,0,6,0,91261,3653763
"37071032200",247,23,336,246,485,136,98,275,1931,45,0,34,0,91261,3653763
"37071032301",332,36,138,75,289,0,7,135,611,21,0,4,0,91261,3653763
"37071032302",96,172,205,131,597,0,9,99,871,4,0,45,0,91261,3653763
"37071032401",239,72,337,224,263,0,14,351,1304,39,0,53,0,91261,3653763
"37071032402",88,81,78,27,201,0,10,142,204,58,0,92,0,91261,3653763
"37071032502",74,9,112,67,230,0,15,63,294,56,0,38,0,91261,3653763
"37071032505",1148,13,298,281,230,0,6,134,1580,14,0,28,0,91261,3653763
"37071032506",1124,87,243,155,277,131,42,211,1427,0,11,89,0,91261,3653763
"37071032507",384,95,156,135,250,60,4,166,366,38,0,61,0,91261,3653763
"37071032508",105,9,77,15,153,0,0,59,240,8,0,0,0,91261,3653763
"37071032600",379,101,227,162,358,0,7,219,1052,44,0,29,0,91261,3653763
"37071032702",177,50,88,62,131,0,5,71,729,25,0,48,0,91261,3653763
"37071032703",317,74,183,126,195,0,33,161,855,6,0,0,0,91261,3653763
"37071032704",956,126,454,317,139,186,11,198,2832,40,0,63,0,91261,3653763
"37071032800",1634,345,471,379,667,0,28,366,2561,28,0,40,0,91261,3653763
"37071032900",1475,105,503,384,542,0,62,440,2271,62,0,0,0,91261,3653763
"37071033100",933,185,232,201,455,189,22,260,1139,0,0,6,0,91261,3653763
"37071033202",96,39,78,38,399,0,7,135,548,15,0,10,0,91261,3653763
"37071033203",880,102,257,186,353,187,8,121,1372,7,0,0,0,91261,3653763
"37071033204",1380,129,486,349,696,192,27,297,2288,0,0,10,0,91261,3653763
"37071033303",66,14,169,129,49,0,0,156,257,52,10,56,0,91261,3653763
"37071033304",390,19,152,121,245,0,81,225,441,60,0,35,0,91261,3653763
"37071033305",276,0,216,124,301,0,36,275,834,0,0,22,0,91261,3653763
"37071033306",27,31,63,32,63,0,0,179,110,0,0,21,0,91261,3653763
"37071033307",114,27,79,36,200,0,0,100,305,24,0,31,0,91261,3653763
"37071033400",313,45,256,200,397,55,15,212,836,0,0,17,0,91261,3653763
"37071033500",249,122,331,266,670,36,43,398,1167,13,0,57,0,91261,3653763
"37143920100",1561,250,584,268,709,7,88,335,1340,38,0,67,0,91261,3653763
"37143920201",1071,237,270,215,503,0,67,155,923,9,0,5,0,91261,3653763
"37143920202",693,72,128,128,367,0,48,142,728,35,0,31,0,91261,3653763
"37053110101",0,12,35,17,0,0,16,30,249,3,0,0,0,91261,3653763
"37053110102",0,42,25,18,176,0,14,26,288,6,0,6,0,91261,3653763
"37053110200",556,30,486,361,704,0,40,318,997,48,0,81,0,91261,3653763
"37053110301",126,41,186,117,525,0,14,129,864,60,0,0,0,91261,3653763
"37053110302",302,65,194,131,378,0,9,39,696,36,0,0,0,91261,3653763
"37053110401",87,40,186,93,274,13,11,194,957,7,0,10,0,91261,3653763
"37053110402",433,26,229,165,537,17,12,216,974,38,0,0,0,91261,3653763
"37053990100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37075920100",4,70,148,95,246,0,7,61,238,0,0,16,0,91261,3653763
"37075920200",0,11,119,97,346,0,34,128,518,0,0,0,0,91261,3653763
"37075920300",21,117,179,114,623,14,53,162,497,0,0,0,0,91261,3653763
"37007920100",1060,36,181,107,383,0,16,104,552,0,0,3,0,91261,3653763
"37007920200",595,43,161,98,142,0,32,99,216,0,0,0,0,91261,3653763
"37007920300",2962,110,413,293,1166,0,38,602,2191,5,0,6,0,91261,3653763
"37007920400",2144,211,421,253,609,67,52,244,1171,0,0,15,0,91261,3653763
"37007920500",2845,362,789,697,674,0,15,922,2258,0,0,34,0,91261,3653763
"37007920600",3186,191,516,415,981,0,30,373,1269,14,0,5,0,91261,3653763
"37033930100",1286,63,257,198,396,0,50,195,680,28,0,0,0,91261,3653763
"37033930200",2970,340,580,467,1149,7,95,380,1752,10,0,19,0,91261,3653763
"37033930300",805,85,281,191,773,39,59,215,1363,48,0,0,0,91261,3653763
