"","Tract","1,3-BUTADIENE","ACETALDEHYDE","BENZENE","CARBON TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL CHLORIDE (CHLOROMETHANE)","TOLUENE","XYLENES (MIXED ISOMERS)","DIESEL PM","LEAD COMPOUNDS","MANGANESE COMPOUNDS","MERCURY COMPOUNDS","NICKEL COMPOUNDS"
"251","37021002505",0.02304000302,1.0162718273,0.3110043585,0.5038230166,0.0967828732,1.36617316638,0.12405577174,1.3945142338,1.13321687,0.7346184162,0.3505153437,0.2523285423,0.000234036954,0.0005550468198,0.001256691628,0.0001353706778
"252","37021002506",0.0247831134,1.0197299775,0.3355693762,0.5038180071,0.1051169234,1.36994875444,0.13527907666,1.3955908963,1.16843212,0.7971860384,0.3807149413,0.2735527653,0.000235054155,0.0005527644138,0.001322488168,0.0001327988713
"253","37021002603",0.00837069547,0.8718270426,0.1972828137,0.49996494219,0.04073197959,1.15451769601,0.05050449024,1.1846260631,1.08496146,0.308693659,0.12587663171,0.10728841012,0.0002097489248,0.0005550890724,0.001376434177,0.0001360918699
"254","37021002604",0.01441154739395,0.98021241762382,0.26623649247188,0.50505431549,0.06810089353198,1.2632366330221,0.08625489374893,1.169715675,1.0485839,0.5066753100895,0.22043202043872,0.157859417667,0.00018555471034,0.000445805384984,0.00189543624033,0.000115236543659
"255","37021002605",0.01525239359,0.9385578553,0.2693142683,0.50202167076,0.06909749211,1.25030789611,0.08782350381,1.2398505372,1.07254879,0.5212008979,0.2308055763,0.1690574448,0.0002095212284,0.0004935181696,0.001274367532,0.000125155864
"256","37021002606",0.02062326103,1.0545806437,0.3205957708,0.50668781058,0.09265848686,1.35341700262,0.11767193087,1.2676688449,1.20549479,0.6855860106,0.3123113847,0.2006787957,0.0002323756483,0.0005371169544,0.001038913464,0.0001313736948
"257","37021002607",0.02491664008,1.0952596322,0.3604094767,0.50759816685,0.1113459422,1.40546451387,0.14179334292,1.2693367163,1.20043907,0.8251613398,0.3799916951,0.2421748449,0.0002263347771,0.0005538978841,0.0016955123976,0.0001348813588
"258","37021002701",0.02394309152,1.0906222777,0.3463566966,0.50758050378,0.10651438101,1.40003571779,0.1360947322,1.233135533,1.10107057,0.7775275644,0.3607805902,0.22785117458,0.0001924718706,0.0004910447143,0.0026317532727,0.0001611281073
"259","37021002702",0.019446067556,1.053853839514,0.322678243905,0.50729030094,0.091417924379,1.35920776672,0.117247964814,1.1775970292,1.11432274,0.67256876904,0.302301391381,0.21012173483,0.0002078069263,0.000482414412374,0.001348572401,0.00013119594685
"260","37021002703",0.0096848955945,0.889990971783,0.23404031636,0.4965016877,0.04898703303,1.259929402103,0.063354718985,1.1221895369,1.12407968,0.383935254071,0.153969733226,0.11696305451,0.0001930800052,0.000441482004825,0.001459777275,0.00011985424929
"261","37021002803",0.014871897447,1.01461403861,0.29502274673,0.50695874816,0.072820251089,1.31540850536,0.09526606967,1.1448229873,1.23329731,0.551433976646,0.233225598798,0.16906811979,0.0001961447435,0.000466717220092,0.002030443614,0.00012911375982
"262","37021002804",0.010507313473,0.92487747361,0.264329423051,0.500188531,0.054910231115,1.26475223571,0.072438157764,1.1077522544,1.18650594,0.425342561182,0.169549720618,0.15835195398,0.0001807222023,0.000464174859287,0.001651934484,0.00013446397522
"263","37021002900",0.00518375216,0.80586108261,0.167249795404,0.49056962746,0.026678108395,1.178833166395,0.034457043916,1.0317722235,1.00502974,0.21699830491,0.077301369518,0.07946979184,0.0001555083466,0.00042625023959,0.00136978274,0.0001109519755
"264","37021003001",0.01098742606209,0.91833456871681,0.22009652076552,0.49833542318,0.05471799775715,1.299795749943,0.06972838328503,1.1273691601,0.9037879,0.4268747522001,0.1812862845609,0.12099729387,0.000179024785638,0.000459807044566,0.00118090170036,0.000102168291436
"265","37021003002",0.009512403601164,0.84291864647403,0.23729627688357,0.49446078544,0.05194686127056,1.23429866084375,0.0673969584652,1.0952630314,1.18790864,0.41760149262143,0.16699227478745,0.142420826511,0.000198400002116,0.000524150439342,0.00166499103297,0.000125761483096
"266","37021003102",0.0057577061687,0.761842847027,0.1799841375876,0.48756834714,0.0321042077229,1.144803676716,0.042053541412,0.9827069521,0.83379225,0.2685956177786,0.0987376643676,0.10618075762,0.00015048572949,0.000406461180117,0.001390684683,9.5318852957e-05
"267","37021003103",0.0082760863715,0.814768966917,0.2120700939707,0.49278952749,0.0449315120427,1.213758061194,0.056853080235,1.0521645583,1.07962903,0.3602915301365,0.1444305644681,0.13189589145,0.00016887788212,0.000454391245841,0.0015069624434,0.000114317846462
"268","37021003104",0.00574629310834,0.7522760747998,0.1958628323836,0.4864565595,0.03405464172889,1.1312236321275,0.0444592114551,1.0285877379,1.55676339,0.28171684511553,0.1037285754258,0.10959907234,0.000211803282485,0.00048846162352,0.0018892179518,0.000150609365237
"269","37021003201",0.02037851615,1.019767977,0.3151365194,0.5025966805,0.0969610132,1.39723172917,0.12603836857,1.258642197,1.05572944,0.7173711484,0.34047270712,0.2493452277,0.000211616477,0.0005416053143,0.001290100216,0.0001193074829
